#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GSK3B	PTCH1	9606.ENSP00000324806	9606.ENSP00000332353	0	0	0	0	0.049	0.047	0	0.691	0.696
GSK3B	MCL1	9606.ENSP00000324806	9606.ENSP00000358022	0	0	0	0	0.067	0.301	0	0.579	0.702
GSK3B	STK11	9606.ENSP00000324806	9606.ENSP00000324856	0	0	0	0.598	0.064	0.331	0	0.573	0.710
GSK3B	TNFAIP3	9606.ENSP00000324806	9606.ENSP00000481570	0	0	0	0	0.042	0.522	0	0.469	0.736
GSK3B	MTOR	9606.ENSP00000324806	9606.ENSP00000354558	0	0	0	0	0.135	0.095	0	0.746	0.784
GSK3B	PDPK1	9606.ENSP00000324806	9606.ENSP00000344220	0	0	0	0.607	0.227	0.338	0.500	0.312	0.801
GSK3B	NOTCH1	9606.ENSP00000324806	9606.ENSP00000498587	0	0	0	0	0.049	0.334	0	0.722	0.809
GSK3B	XIAP	9606.ENSP00000324806	9606.ENSP00000360242	0	0	0	0	0.074	0.536	0	0.650	0.836
GSK3B	SRC	9606.ENSP00000324806	9606.ENSP00000362680	0	0	0	0	0.044	0.070	0	0.863	0.867
GSK3B	NIN	9606.ENSP00000324806	9606.ENSP00000371472	0	0	0	0	0.059	0.706	0	0.681	0.904
GSK3B	PTEN	9606.ENSP00000324806	9606.ENSP00000361021	0	0	0	0	0.056	0.092	0	0.899	0.906
GSK3B	JUN	9606.ENSP00000324806	9606.ENSP00000360266	0	0	0	0	0.059	0.697	0	0.704	0.908
GSK3B	HSP90AB1	9606.ENSP00000324806	9606.ENSP00000360609	0	0	0	0	0.049	0.308	0	0.888	0.920
GSK3B	SUFU	9606.ENSP00000324806	9606.ENSP00000358918	0	0	0	0	0.067	0.073	0.750	0.675	0.920
GSK3B	MUC1	9606.ENSP00000324806	9606.ENSP00000484824	0	0	0	0	0	0.537	0	0.839	0.922
GSK3B	RAF1	9606.ENSP00000324806	9606.ENSP00000401888	0	0	0	0.575	0.061	0	0.900	0.241	0.922
GSK3B	NFATC2	9606.ENSP00000324806	9606.ENSP00000379330	0	0	0	0	0.044	0.166	0.900	0.324	0.938
GSK3B	SMAD3	9606.ENSP00000324806	9606.ENSP00000332973	0	0	0	0	0.074	0.535	0	0.894	0.950
GSK3B	NFE2L2	9606.ENSP00000324806	9606.ENSP00000380252	0	0	0	0	0.049	0.547	0.750	0.620	0.953
GSK3B	HSP90AA1	9606.ENSP00000324806	9606.ENSP00000335153	0	0	0	0	0.054	0.639	0	0.887	0.958
GSK3B	MYC	9606.ENSP00000324806	9606.ENSP00000478887	0	0	0	0	0	0.822	0.900	0.839	0.996
H1-2	H4C6	9606.ENSP00000339566	9606.ENSP00000244537	0	0	0	0	0.165	0.652	0	0.465	0.831
H1-2	H3-3B	9606.ENSP00000339566	9606.ENSP00000254810	0	0	0	0	0.116	0.139	0	0.426	0.526
H1-2	RB1	9606.ENSP00000339566	9606.ENSP00000267163	0	0	0	0	0.042	0	0.400	0.070	0.419
H1-2	TP53	9606.ENSP00000339566	9606.ENSP00000269305	0	0	0	0	0.049	0.164	0.400	0.308	0.625
H1-2	H2BC5	9606.ENSP00000339566	9606.ENSP00000289316	0	0.007	0	0	0.789	0.116	0	0.459	0.890
H1-2	NPM1	9606.ENSP00000339566	9606.ENSP00000296930	0	0	0	0	0.076	0.421	0	0.475	0.694
H1-2	KMT2D	9606.ENSP00000339566	9606.ENSP00000301067	0	0	0	0	0.058	0	0	0.444	0.453
H1-2	HSP90AA1	9606.ENSP00000339566	9606.ENSP00000335153	0	0	0	0	0.056	0	0	0.458	0.466
H1-2	NSD1	9606.ENSP00000339566	9606.ENSP00000395929	0	0	0	0	0	0.393	0	0.075	0.414
H1-2	TPR	9606.ENSP00000339566	9606.ENSP00000356448	0	0	0	0	0.110	0	0	0.407	0.449
H1-2	H3-5	9606.ENSP00000339566	9606.ENSP00000339835	0	0	0	0	0.062	0.139	0	0.400	0.473
H1-2	HSP90AB1	9606.ENSP00000339566	9606.ENSP00000360609	0	0	0	0	0.055	0	0	0.467	0.474
H1-2	H3-4	9606.ENSP00000339566	9606.ENSP00000355657	0	0	0	0	0.075	0.249	0	0.417	0.560
H1-2	TOP1	9606.ENSP00000339566	9606.ENSP00000354522	0	0	0	0	0.073	0.292	0	0.404	0.575
H1-2	H3C12	9606.ENSP00000339566	9606.ENSP00000352252	0	0	0	0	0.117	0.139	0	0.503	0.589
H1-2	PARP1	9606.ENSP00000339566	9606.ENSP00000355759	0	0	0	0	0.056	0.523	0	0.191	0.604
H2BC5	STAG2	9606.ENSP00000289316	9606.ENSP00000218089	0	0	0	0	0.049	0.098	0.500	0.065	0.545
H2BC5	MLH1	9606.ENSP00000289316	9606.ENSP00000231790	0	0	0	0	0	0	0.500	0.085	0.522
H2BC5	H4C6	9606.ENSP00000289316	9606.ENSP00000244537	0	0.060	0	0	0.317	0.929	0.400	0.768	0.992
H2BC5	RARA	9606.ENSP00000289316	9606.ENSP00000254066	0	0	0	0	0	0.049	0.500	0.085	0.526
H2BC5	H3-3B	9606.ENSP00000289316	9606.ENSP00000254810	0	0.124	0	0	0.174	0.183	0.400	0.796	0.914
H2BC5	KMT2C	9606.ENSP00000289316	9606.ENSP00000262189	0	0	0	0	0.060	0.220	0.500	0.164	0.652
H2BC5	LEF1	9606.ENSP00000289316	9606.ENSP00000265165	0	0	0	0	0.047	0	0.500	0.103	0.535
H2BC5	NBN	9606.ENSP00000289316	9606.ENSP00000265433	0	0	0	0	0.044	0	0.500	0.055	0.508
H2BC5	RB1	9606.ENSP00000289316	9606.ENSP00000267163	0	0	0	0	0	0	0.500	0.113	0.537
H2BC5	PML	9606.ENSP00000289316	9606.ENSP00000268058	0	0	0	0	0.047	0.095	0.500	0.055	0.537
H2BC5	NCOR1	9606.ENSP00000289316	9606.ENSP00000268712	0	0	0	0	0	0.082	0.500	0.123	0.562
H2BC5	TP53	9606.ENSP00000289316	9606.ENSP00000269305	0	0	0	0	0	0	0	0.418	0.418
H2BC5	TCF7L1	9606.ENSP00000289316	9606.ENSP00000282111	0	0	0	0	0	0	0.500	0	0.499
H2BC5	XPC	9606.ENSP00000289316	9606.ENSP00000285021	0	0	0	0	0	0.624	0	0.055	0.629
H2BC5	KAT6B	9606.ENSP00000289316	9606.ENSP00000287239	0	0	0	0	0	0.125	0	0.382	0.436
H2BC5	HEXIM1	9606.ENSP00000289316	9606.ENSP00000328773	0	0	0	0	0.075	0.292	0	0.163	0.404
H2BC5	SF3B1	9606.ENSP00000289316	9606.ENSP00000335321	0	0	0	0	0.049	0	0.400	0	0.405
H2BC5	RAD51C	9606.ENSP00000289316	9606.ENSP00000336701	0	0	0	0	0.055	0	0.400	0.069	0.426
H2BC5	RBM10	9606.ENSP00000289316	9606.ENSP00000328848	0	0	0	0	0.049	0	0	0.435	0.439
H2BC5	SETD2	9606.ENSP00000289316	9606.ENSP00000386759	0	0	0	0	0	0.241	0	0.295	0.442
H2BC5	NCOR2	9606.ENSP00000289316	9606.ENSP00000384018	0	0	0	0	0	0.082	0.400	0.094	0.457
H2BC5	TBL1XR1	9606.ENSP00000289316	9606.ENSP00000405574	0	0	0	0	0	0.055	0.400	0.123	0.459
H2BC5	PARP1	9606.ENSP00000289316	9606.ENSP00000355759	0	0	0	0	0.063	0.306	0	0.282	0.493
H2BC5	KLK2	9606.ENSP00000289316	9606.ENSP00000313581	0	0	0	0	0	0	0.500	0	0.499
H2BC5	TCF7L2	9606.ENSP00000289316	9606.ENSP00000486891	0	0	0	0	0	0	0.500	0	0.499
H2BC5	POT1	9606.ENSP00000289316	9606.ENSP00000350249	0	0	0	0	0.044	0	0.500	0	0.501
H2BC5	RXRA	9606.ENSP00000289316	9606.ENSP00000419692	0	0	0	0	0	0.049	0.500	0	0.504
H2BC5	PKN1	9606.ENSP00000289316	9606.ENSP00000343325	0	0	0	0	0	0.057	0.500	0	0.508
H2BC5	RAD50	9606.ENSP00000289316	9606.ENSP00000368100	0	0	0	0	0	0.065	0.500	0	0.512
H2BC5	MRE11	9606.ENSP00000289316	9606.ENSP00000325863	0	0	0	0	0	0.067	0.500	0.048	0.517
H2BC5	MAFB	9606.ENSP00000289316	9606.ENSP00000362410	0	0	0	0	0.044	0	0.500	0.082	0.522
H2BC5	RNF2	9606.ENSP00000289316	9606.ENSP00000356480	0	0	0	0	0	0	0.500	0.083	0.522
H2BC5	MEN1	9606.ENSP00000289316	9606.ENSP00000337088	0	0	0	0	0	0.069	0.500	0.059	0.523
H2BC5	TAL1	9606.ENSP00000289316	9606.ENSP00000294339	0	0	0	0	0	0	0.500	0.108	0.534
H2BC5	RUNX1	9606.ENSP00000289316	9606.ENSP00000300305	0	0	0	0	0	0	0.500	0.107	0.534
H2BC5	SETD1B	9606.ENSP00000289316	9606.ENSP00000474253	0	0	0	0	0	0.140	0	0.488	0.541
H2BC5	SMC1A	9606.ENSP00000289316	9606.ENSP00000323421	0	0	0	0	0	0.099	0.500	0.067	0.542
H2BC5	NCOA3	9606.ENSP00000289316	9606.ENSP00000361066	0	0	0	0	0.055	0.094	0.500	0.096	0.561
H2BC5	SUZ12	9606.ENSP00000289316	9606.ENSP00000316578	0	0	0	0	0	0.130	0.500	0.089	0.569
H2BC5	STAG1	9606.ENSP00000289316	9606.ENSP00000372689	0	0	0	0	0	0.098	0.500	0.125	0.570
H2BC5	NSD2	9606.ENSP00000289316	9606.ENSP00000372351	0	0	0	0	0	0.140	0.500	0.107	0.582
H2BC5	MDC1	9606.ENSP00000289316	9606.ENSP00000365588	0	0	0	0	0	0	0.500	0.201	0.583
H2BC5	KMT2A	9606.ENSP00000289316	9606.ENSP00000436786	0	0	0	0	0	0.140	0.500	0.151	0.603
H2BC5	JUN	9606.ENSP00000289316	9606.ENSP00000360266	0	0	0	0	0.063	0.071	0.500	0.210	0.610
H2BC5	RAD21	9606.ENSP00000289316	9606.ENSP00000297338	0	0	0	0	0.056	0.099	0.500	0.200	0.614
H2BC5	RAD51	9606.ENSP00000289316	9606.ENSP00000493712	0	0	0	0	0.056	0	0.500	0.280	0.630
H2BC5	KMT2D	9606.ENSP00000289316	9606.ENSP00000301067	0	0	0	0	0.055	0.220	0.500	0.140	0.640
H2BC5	MYB	9606.ENSP00000289316	9606.ENSP00000339992	0	0	0	0	0.048	0	0.500	0.319	0.647
H2BC5	TP53BP1	9606.ENSP00000289316	9606.ENSP00000371475	0	0	0	0	0.044	0	0.500	0.358	0.666
H2BC5	MYC	9606.ENSP00000289316	9606.ENSP00000478887	0	0	0	0	0	0.053	0.500	0.375	0.678
H2BC5	KDM6A	9606.ENSP00000289316	9606.ENSP00000367203	0	0	0	0	0.060	0.316	0.500	0.175	0.699
H2BC5	TRRAP	9606.ENSP00000289316	9606.ENSP00000352925	0	0	0	0	0	0.053	0.500	0.434	0.708
H2BC5	H3-5	9606.ENSP00000289316	9606.ENSP00000339835	0	0.116	0	0	0.174	0.183	0	0.796	0.862
H2BC5	H3-4	9606.ENSP00000289316	9606.ENSP00000355657	0	0.118	0	0	0.186	0.287	0.500	0.796	0.938
H2BC5	H3C12	9606.ENSP00000289316	9606.ENSP00000352252	0	0.125	0	0	0.232	0.183	0.400	0.862	0.946
H3-3B	MAPK1	9606.ENSP00000254810	9606.ENSP00000215832	0	0	0	0	0.044	0.078	0	0.388	0.414
H3-3B	NFKBIA	9606.ENSP00000254810	9606.ENSP00000216797	0	0	0	0	0.102	0.078	0	0.545	0.590
H3-3B	STAG2	9606.ENSP00000254810	9606.ENSP00000218089	0	0	0	0	0.128	0.058	0.500	0.349	0.696
H3-3B	MLH1	9606.ENSP00000254810	9606.ENSP00000231790	0	0	0	0	0.067	0.066	0	0.418	0.449
H3-3B	MSH6	9606.ENSP00000254810	9606.ENSP00000234420	0	0	0	0	0.067	0.188	0	0.576	0.651
H3-3B	PRDM2	9606.ENSP00000254810	9606.ENSP00000235372	0	0	0	0	0	0	0	0.453	0.453
H3-3B	H4C6	9606.ENSP00000254810	9606.ENSP00000244537	0	0.084	0	0	0.232	0.988	0.800	0.998	0.999
H3-3B	SOX9	9606.ENSP00000254810	9606.ENSP00000245479	0	0	0	0	0	0	0	0.462	0.462
H3-3B	HOXD11	9606.ENSP00000254810	9606.ENSP00000249504	0	0	0	0	0	0	0	0.419	0.418
H3-3B	MYOD1	9606.ENSP00000254810	9606.ENSP00000250003	0	0	0	0	0	0	0	0.516	0.516
H3-3B	MLLT1	9606.ENSP00000254810	9606.ENSP00000252674	0	0	0	0	0	0.127	0	0.792	0.811
H3-3B	RARA	9606.ENSP00000254810	9606.ENSP00000254066	0	0	0	0	0.048	0.042	0.500	0.411	0.695
H3-3B	HRAS	9606.ENSP00000254810	9606.ENSP00000407586	0	0	0	0	0.042	0	0	0.400	0.401
H3-3B	IKZF1	9606.ENSP00000254810	9606.ENSP00000331614	0	0	0	0	0	0.099	0	0.363	0.401
H3-3B	SETBP1	9606.ENSP00000254810	9606.ENSP00000497406	0	0	0	0	0.058	0.299	0	0.169	0.404
H3-3B	XIAP	9606.ENSP00000254810	9606.ENSP00000360242	0	0	0	0	0.062	0.130	0	0.329	0.405
H3-3B	PRKACA	9606.ENSP00000254810	9606.ENSP00000309591	0	0	0	0	0.055	0	0	0.400	0.409
H3-3B	KIAA1549	9606.ENSP00000254810	9606.ENSP00000416040	0	0	0	0	0.047	0	0	0.408	0.411
H3-3B	WT1	9606.ENSP00000254810	9606.ENSP00000368370	0	0	0	0	0	0.099	0	0.373	0.411
H3-3B	IGF1R	9606.ENSP00000254810	9606.ENSP00000497069	0	0	0	0	0.047	0.095	0	0.375	0.414
H3-3B	IGF1	9606.ENSP00000254810	9606.ENSP00000376637	0	0	0	0	0	0	0	0.417	0.416
H3-3B	PGR	9606.ENSP00000254810	9606.ENSP00000325120	0	0	0	0	0.053	0.042	0	0.413	0.421
H3-3B	STAT5A	9606.ENSP00000254810	9606.ENSP00000341208	0	0	0	0	0.057	0	0	0.411	0.421
H3-3B	PAX7	9606.ENSP00000254810	9606.ENSP00000364524	0	0	0	0	0.067	0.050	0	0.399	0.421
H3-3B	SMAD4	9606.ENSP00000254810	9606.ENSP00000341551	0	0	0	0	0.062	0	0	0.410	0.422
H3-3B	RHOA	9606.ENSP00000254810	9606.ENSP00000400175	0	0	0	0	0.118	0	0	0.373	0.423
H3-3B	UPF1	9606.ENSP00000254810	9606.ENSP00000470142	0	0	0	0	0.055	0.064	0	0.402	0.424
H3-3B	PIM1	9606.ENSP00000254810	9606.ENSP00000362608	0	0	0	0	0.067	0.314	0	0.174	0.426
H3-3B	RYBP	9606.ENSP00000254810	9606.ENSP00000419494	0	0	0	0	0.056	0	0	0.420	0.429
H3-3B	SRSF2	9606.ENSP00000254810	9606.ENSP00000376276	0	0	0	0	0.153	0	0	0.355	0.431
H3-3B	IGF2	9606.ENSP00000254810	9606.ENSP00000391826	0	0	0	0	0	0	0	0.434	0.434
H3-3B	PIK3CA	9606.ENSP00000254810	9606.ENSP00000263967	0	0	0	0	0.044	0.056	0	0.425	0.435
H3-3B	TFEB	9606.ENSP00000254810	9606.ENSP00000351742	0	0	0	0	0	0.107	0	0.395	0.437
H3-3B	NFE2L2	9606.ENSP00000254810	9606.ENSP00000380252	0	0	0	0	0.076	0	0	0.416	0.437
H3-3B	YAP1	9606.ENSP00000254810	9606.ENSP00000478927	0	0	0	0	0.054	0.061	0	0.419	0.439
H3-3B	STAT5B	9606.ENSP00000254810	9606.ENSP00000293328	0	0	0	0	0.090	0	0	0.410	0.440
H3-3B	IRF4	9606.ENSP00000254810	9606.ENSP00000370343	0	0	0	0	0.056	0.135	0	0.375	0.445
H3-3B	TOP1	9606.ENSP00000254810	9606.ENSP00000354522	0	0	0	0	0.102	0.076	0	0.386	0.446
H3-3B	PTPRC	9606.ENSP00000254810	9606.ENSP00000411355	0	0	0	0	0.042	0.045	0	0.445	0.447
H3-3B	KIT	9606.ENSP00000254810	9606.ENSP00000288135	0	0	0	0	0.047	0	0	0.446	0.449
H3-3B	SMAD2	9606.ENSP00000254810	9606.ENSP00000262160	0	0	0	0	0.047	0	0	0.447	0.451
H3-3B	SMAD3	9606.ENSP00000254810	9606.ENSP00000332973	0	0	0	0	0.055	0	0	0.448	0.456
H3-3B	MCL1	9606.ENSP00000254810	9606.ENSP00000358022	0	0	0	0	0.081	0.050	0	0.428	0.458
H3-3B	IL10	9606.ENSP00000254810	9606.ENSP00000412237	0	0	0	0	0	0	0	0.463	0.463
H3-3B	WRN	9606.ENSP00000254810	9606.ENSP00000298139	0	0	0	0	0.067	0.053	0	0.440	0.463
H3-3B	NUF2	9606.ENSP00000254810	9606.ENSP00000271452	0	0	0	0	0.116	0.058	0	0.408	0.464
H3-3B	ZMYM3	9606.ENSP00000254810	9606.ENSP00000322845	0	0	0	0	0.055	0.106	0	0.419	0.466
H3-3B	REL	9606.ENSP00000254810	9606.ENSP00000295025	0	0	0	0	0.049	0.106	0	0.422	0.466
H3-3B	SDHB	9606.ENSP00000254810	9606.ENSP00000364649	0	0	0	0	0.102	0.066	0	0.419	0.470
H3-3B	NUP98	9606.ENSP00000254810	9606.ENSP00000316032	0	0	0	0	0.088	0.065	0	0.428	0.470
H3-3B	TCEA1	9606.ENSP00000254810	9606.ENSP00000428426	0	0	0	0	0.074	0.174	0	0.368	0.474
H3-3B	JAK2	9606.ENSP00000254810	9606.ENSP00000371067	0	0	0	0	0	0.095	0	0.443	0.474
H3-3B	NUMA1	9606.ENSP00000254810	9606.ENSP00000377298	0	0	0	0	0.076	0.222	0	0.326	0.474
H3-3B	MDC1	9606.ENSP00000254810	9606.ENSP00000365588	0	0	0	0	0.049	0.063	0	0.459	0.476
H3-3B	OLIG2	9606.ENSP00000254810	9606.ENSP00000331040	0	0	0	0	0	0	0	0.476	0.476
H3-3B	LMNA	9606.ENSP00000254810	9606.ENSP00000357283	0	0	0	0	0.067	0	0	0.463	0.478
H3-3B	ZEB1	9606.ENSP00000254810	9606.ENSP00000354487	0	0	0	0	0	0	0	0.480	0.480
H3-3B	SFRP4	9606.ENSP00000254810	9606.ENSP00000410715	0	0	0	0	0	0.046	0	0.498	0.500
H3-3B	SRC	9606.ENSP00000254810	9606.ENSP00000362680	0	0	0	0	0	0.095	0	0.474	0.504
H3-3B	NOTCH1	9606.ENSP00000254810	9606.ENSP00000498587	0	0	0	0	0.049	0.106	0	0.464	0.505
H3-3B	KRAS	9606.ENSP00000254810	9606.ENSP00000256078	0	0	0	0	0.049	0.072	0	0.484	0.506
H3-3B	PPARG	9606.ENSP00000254810	9606.ENSP00000287820	0	0	0	0	0	0.091	0	0.480	0.507
H3-3B	MGMT	9606.ENSP00000254810	9606.ENSP00000302111	0	0	0	0	0	0	0	0.507	0.507
H3-3B	MTOR	9606.ENSP00000254810	9606.ENSP00000354558	0	0	0	0	0.044	0.095	0	0.477	0.508
H3-3B	KMT2B	9606.ENSP00000254810	9606.ENSP00000398837	0	0	0	0	0.058	0.151	0	0.435	0.509
H3-3B	KNL1	9606.ENSP00000254810	9606.ENSP00000335463	0	0	0	0	0.065	0.084	0	0.475	0.511
H3-3B	RUNX1T1	9606.ENSP00000254810	9606.ENSP00000402257	0	0	0	0	0.058	0.048	0	0.505	0.517
H3-3B	LMO2	9606.ENSP00000254810	9606.ENSP00000257818	0	0	0	0	0.045	0.054	0	0.513	0.521
H3-3B	NPM1	9606.ENSP00000254810	9606.ENSP00000296930	0	0	0	0	0.134	0.089	0	0.444	0.523
H3-3B	SDHC	9606.ENSP00000254810	9606.ENSP00000356953	0	0	0	0	0.044	0	0	0.523	0.524
H3-3B	TET2	9606.ENSP00000254810	9606.ENSP00000442788	0	0	0	0	0	0	0	0.534	0.534
H3-3B	JAK3	9606.ENSP00000254810	9606.ENSP00000432511	0	0	0	0	0	0.095	0	0.517	0.544
H3-3B	TRRAP	9606.ENSP00000254810	9606.ENSP00000352925	0	0	0	0	0.049	0.267	0	0.402	0.546
H3-3B	KLF4	9606.ENSP00000254810	9606.ENSP00000363804	0	0	0	0	0.056	0.099	0	0.510	0.546
H3-3B	PPM1D	9606.ENSP00000254810	9606.ENSP00000306682	0	0	0	0	0.048	0.311	0	0.368	0.549
H3-3B	POT1	9606.ENSP00000254810	9606.ENSP00000350249	0	0	0	0	0	0	0.500	0.137	0.550
H3-3B	MDM2	9606.ENSP00000254810	9606.ENSP00000258149	0	0	0	0	0	0.060	0	0.543	0.552
H3-3B	KLK2	9606.ENSP00000254810	9606.ENSP00000313581	0	0	0	0	0	0.045	0.500	0.155	0.561
H3-3B	TCF7L1	9606.ENSP00000254810	9606.ENSP00000282111	0	0	0	0	0	0	0.500	0.161	0.562
H3-3B	MLLT6	9606.ENSP00000254810	9606.ENSP00000479910	0	0	0	0	0.049	0	0	0.566	0.571
H3-3B	PDGFRA	9606.ENSP00000254810	9606.ENSP00000257290	0	0	0	0	0.047	0.163	0	0.506	0.571
H3-3B	TET1	9606.ENSP00000254810	9606.ENSP00000362748	0	0	0	0	0	0	0	0.574	0.574
H3-3B	SF3B1	9606.ENSP00000254810	9606.ENSP00000335321	0	0	0	0	0.144	0.109	0.400	0.198	0.584
H3-3B	IDH2	9606.ENSP00000254810	9606.ENSP00000331897	0	0	0	0	0.060	0	0	0.579	0.587
H3-3B	MAFB	9606.ENSP00000254810	9606.ENSP00000362410	0	0	0	0	0.055	0	0.500	0.199	0.588
H3-3B	MYCN	9606.ENSP00000254810	9606.ENSP00000281043	0	0	0	0	0	0.161	0	0.544	0.601
H3-3B	HIF1A	9606.ENSP00000254810	9606.ENSP00000437955	0	0	0	0	0.088	0	0	0.582	0.602
H3-3B	STAT3	9606.ENSP00000254810	9606.ENSP00000264657	0	0	0	0	0.060	0	0	0.604	0.612
H3-3B	IKBKB	9606.ENSP00000254810	9606.ENSP00000430684	0	0	0	0	0.053	0.095	0	0.584	0.612
H3-3B	XPO1	9606.ENSP00000254810	9606.ENSP00000384863	0	0	0	0	0.058	0	0	0.606	0.613
H3-3B	MAPK3	9606.ENSP00000254810	9606.ENSP00000263025	0	0	0	0	0.055	0.078	0	0.593	0.614
H3-3B	PKN1	9606.ENSP00000254810	9606.ENSP00000343325	0	0	0	0	0.072	0.068	0.500	0.213	0.614
H3-3B	NSD1	9606.ENSP00000254810	9606.ENSP00000395929	0	0	0	0	0.059	0.151	0	0.558	0.616
H3-3B	PTEN	9606.ENSP00000254810	9606.ENSP00000361021	0	0	0	0	0.064	0.067	0	0.596	0.616
H3-3B	SET	9606.ENSP00000254810	9606.ENSP00000361777	0	0	0	0	0.111	0.371	0	0.370	0.617
H3-3B	RXRA	9606.ENSP00000254810	9606.ENSP00000419692	0	0	0	0	0.076	0.045	0.500	0.237	0.618
H3-3B	POU5F1	9606.ENSP00000254810	9606.ENSP00000259915	0	0	0	0	0.055	0.042	0	0.623	0.629
H3-3B	TERT	9606.ENSP00000254810	9606.ENSP00000309572	0	0	0	0	0.053	0	0	0.626	0.631
H3-3B	IDH1	9606.ENSP00000254810	9606.ENSP00000390265	0	0	0	0	0.061	0	0	0.627	0.635
H3-3B	SOX2	9606.ENSP00000254810	9606.ENSP00000323588	0	0	0	0	0	0	0	0.635	0.635
H3-3B	MLLT10	9606.ENSP00000254810	9606.ENSP00000307411	0	0	0	0	0.048	0	0	0.633	0.636
H3-3B	TCF7L2	9606.ENSP00000254810	9606.ENSP00000486891	0	0	0	0	0	0	0.500	0.306	0.638
H3-3B	TAL1	9606.ENSP00000254810	9606.ENSP00000294339	0	0	0	0	0	0	0.500	0.325	0.648
H3-3B	KAT7	9606.ENSP00000254810	9606.ENSP00000259021	0	0	0	0	0.057	0.213	0	0.565	0.649
H3-3B	MAP2K1	9606.ENSP00000254810	9606.ENSP00000302486	0	0	0	0	0.073	0.053	0	0.642	0.659
H3-3B	SMARCB1	9606.ENSP00000254810	9606.ENSP00000340883	0	0	0	0	0.068	0.278	0	0.538	0.662
H3-3B	HOXA9	9606.ENSP00000254810	9606.ENSP00000343619	0	0	0	0	0	0	0	0.667	0.667
H3-3B	STAG1	9606.ENSP00000254810	9606.ENSP00000372689	0	0	0	0	0.067	0.058	0.500	0.357	0.679
H3-3B	PSIP1	9606.ENSP00000254810	9606.ENSP00000370114	0	0	0	0	0.060	0.091	0	0.655	0.680
H3-3B	LEF1	9606.ENSP00000254810	9606.ENSP00000265165	0	0	0	0	0.048	0	0.500	0.405	0.692
H3-3B	KDM5C	9606.ENSP00000254810	9606.ENSP00000364550	0	0	0	0	0.074	0.242	0	0.601	0.696
H3-3B	NCOR2	9606.ENSP00000254810	9606.ENSP00000384018	0	0	0	0	0.044	0.067	0	0.690	0.699
H3-3B	NCOA3	9606.ENSP00000254810	9606.ENSP00000361066	0	0	0	0	0.062	0	0.500	0.423	0.705
H3-3B	KDM5A	9606.ENSP00000254810	9606.ENSP00000382688	0	0	0	0	0.067	0.242	0	0.631	0.716
H3-3B	SMYD3	9606.ENSP00000254810	9606.ENSP00000419184	0	0	0	0	0.061	0.151	0	0.684	0.726
H3-3B	RUNX1	9606.ENSP00000254810	9606.ENSP00000300305	0	0	0	0	0	0	0.500	0.497	0.737
H3-3B	SMC1A	9606.ENSP00000254810	9606.ENSP00000323421	0	0	0	0	0.207	0.100	0.500	0.358	0.740
H3-3B	HSP90AB1	9606.ENSP00000254810	9606.ENSP00000360609	0	0	0	0	0.118	0.075	0	0.709	0.742
H3-3B	SRSF3	9606.ENSP00000254810	9606.ENSP00000362820	0	0	0	0	0.181	0	0	0.700	0.744
H3-3B	RB1	9606.ENSP00000254810	9606.ENSP00000267163	0	0	0	0	0.060	0	0.500	0.502	0.745
H3-3B	MEN1	9606.ENSP00000254810	9606.ENSP00000337088	0	0	0	0	0.073	0.069	0.500	0.483	0.747
H3-3B	HSP90AA1	9606.ENSP00000254810	9606.ENSP00000335153	0	0	0	0	0.127	0.075	0	0.716	0.750
H3-3B	RAD51	9606.ENSP00000254810	9606.ENSP00000493712	0	0	0	0	0.085	0.096	0	0.733	0.760
H3-3B	RAD21	9606.ENSP00000254810	9606.ENSP00000297338	0	0	0	0	0.152	0	0.500	0.546	0.791
H3-3B	NF1	9606.ENSP00000254810	9606.ENSP00000351015	0	0	0	0	0.061	0	0	0.790	0.795
H3-3B	MYB	9606.ENSP00000254810	9606.ENSP00000339992	0	0	0	0	0.059	0.052	0.500	0.619	0.807
H3-3B	H3-5	9606.ENSP00000254810	9606.ENSP00000339835	0	0	0.049	0.983	0.084	0.800	0	0.042	0.810
H3-3B	TRIM24	9606.ENSP00000254810	9606.ENSP00000340507	0	0	0	0	0.063	0.115	0	0.795	0.815
H3-3B	NSD2	9606.ENSP00000254810	9606.ENSP00000372351	0	0	0	0	0.065	0.151	0	0.795	0.823
H3-3B	KMT2D	9606.ENSP00000254810	9606.ENSP00000301067	0	0	0	0	0.068	0.268	0.500	0.558	0.829
H3-3B	PARP1	9606.ENSP00000254810	9606.ENSP00000355759	0	0	0	0	0.067	0.574	0	0.626	0.838
H3-3B	PML	9606.ENSP00000254810	9606.ENSP00000268058	0	0	0	0	0.042	0.339	0.500	0.567	0.844
H3-3B	SETD1B	9606.ENSP00000254810	9606.ENSP00000474253	0	0	0	0	0.060	0.303	0	0.782	0.845
H3-3B	NCOR1	9606.ENSP00000254810	9606.ENSP00000268712	0	0	0	0	0.076	0.067	0.500	0.698	0.852
H3-3B	TP53	9606.ENSP00000254810	9606.ENSP00000269305	0	0	0	0	0.047	0	0	0.864	0.865
H3-3B	RNF2	9606.ENSP00000254810	9606.ENSP00000356480	0	0	0	0	0	0	0.500	0.742	0.865
